bus1,bus2,bus3,bus4,bus5,bus6,bus7,bus8,bus9,bus10,bus11,bus12,bus13,bus14,bus15,bus16,bus17,bus18,bus19,bus20,bus21,bus22,bus23,bus24,bus25,bus26,bus27,bus28,bus29,bus30,bus31,bus32,bus33
504,157,633,70,275,646,378,816,159,670,330,578,684,212,956,17,35,824,496,197,576,680,804,878,597,417,392,712,450,513,107,230,230
243,985,83,480,401,980,515,55,153,354,342,444,565,305,13,774,114,72,546,505,504,542,622,725,901,614,95,138,976,299,970,746,660
860,650,813,412,317,616,844,88,931,590,196,820,479,16,912,783,805,355,1000,29,480,918,409,633,568,783,941,6,145,343,788,132,185
57,346,285,417,529,798,385,937,686,825,718,845,861,893,313,844,946,601,448,500,737,796,662,326,190,925,72,977,994,801,230,229,53
278,186,529,156,869,434,440,678,894,281,772,753,833,950,691,352,634,152,563,983,270,569,718,129,170,60,209,686,292,671,986,276,932
545,717,239,434,279,513,507,769,241,565,535,636,388,124,711,27,554,92,849,520,65,311,244,127,449,895,536,969,39,917,707,983,453
915,667,422,695,441,739,701,900,954,184,399,901,748,290,722,317,923,548,318,110,35,827,26,900,380,10,712,446,438,908,413,416,601
49,706,821,437,756,22,377,691,394,244,314,68,619,238,920,272,715,574,178,592,177,384,143,541,450,195,180,523,446,309,119,656,529
316,668,889,298,950,36,192,480,420,479,588,998,855,556,490,543,598,428,384,762,110,391,155,698,8,320,805,884,944,433,50,262,593
393,29,132,700,294,414,318,480,887,36,213,927,399,460,861,98,963,323,132,562,100,320,709,683,340,640,801,547,361,623,56,733,595
226,470,445,69,179,45,98,527,473,53,902,618,462,435,850,891,140,437,519,775,932,423,984,834,531,142,349,666,209,716,942,366,871
441,147,979,433,802,563,355,597,136,3,422,853,537,86,255,346,158,957,529,830,830,509,659,522,190,782,916,744,70,815,319,334,727
896,360,461,867,512,555,958,576,522,973,832,464,45,767,109,295,914,188,205,126,703,731,770,706,278,876,752,882,47,361,76,50,454
293,105,780,278,624,574,695,523,322,240,741,487,86,272,551,931,759,799,870,799,26,39,136,916,374,894,261,628,458,13,927,626,442
402,937,68,177,408,702,91,876,183,641,69,405,905,340,106,80,635,543,582,758,703,731,298,649,953,922,2,41,654,46,908,137,914
195,580,597,971,9,503,368,557,779,326,538,322,340,310,902,44,451,124,938,696,350,255,242,501,528,461,78,157,709,288,56,637,498
328,935,682,882,76,158,1,803,511,862,841,383,249,70,547,481,210,439,794,654,131,575,825,45,124,51,948,650,464,574,172,369,632
267,990,343,593,37,980,400,79,946,737,683,987,733,544,584,531,450,788,199,258,106,632,573,716,501,58,185,807,457,609,433,293,645
287,285,751,182,923,961,567,499,466,125,326,106,361,702,740,78,676,784,331,411,5,97,567,185,39,451,632,225,112,873,365,849,115
678,48,870,717,309,278,859,789,687,660,763,404,552,581,745,129,219,117,960,699,986,814,428,822,996,402,648,352,329,99,243,383,945
903,558,600,801,898,25,328,178,677,751,319,602,110,914,696,545,747,126,525,73,455,358,401,670,338,858,780,996,859,219,459,322,12
545,59,200,591,151,394,743,812,403,565,277,814,458,766,30,873,137,467,644,729,151,779,580,436,561,454,555,219,557,553,261,696,89
975,263,548,8,304,533,528,169,561,36,150,511,821,382,20,20,233,304,127,114,269,81,785,54,958,765,478,805,270,930,553,192,997
321,288,592,823,453,500,578,775,137,16,319,532,202,88,291,885,978,171,691,678,350,483,89,663,736,824,609,580,298,968,938,116,331
857,333,941,641,107,889,937,805,85,590,413,873,898,849,720,158,13,26,217,470,130,265,267,455,926,570,725,725,743,853,292,804,692
975,948,71,475,416,373,839,279,505,337,300,660,424,60,84,158,613,590,325,169,936,767,299,134,280,418,291,234,404,487,272,787,856
575,46,415,716,312,674,855,196,990,748,284,109,367,874,810,119,329,598,705,62,751,1000,686,740,284,927,735,215,858,630,128,53,510
907,695,176,551,635,266,814,870,387,154,578,144,595,423,185,467,200,467,696,494,835,185,898,555,798,827,275,578,623,340,891,476,108
966,979,32,401,422,159,603,127,533,224,673,325,895,236,259,445,684,631,343,717,37,729,919,17,866,938,59,953,614,70,709,569,994
52,132,807,349,431,784,828,575,423,463,266,793,737,150,359,944,435,932,525,116,28,902,540,195,442,939,348,706,42,444,322,845,818
21,476,570,985,234,761,97,422,967,50,591,341,386,152,18,92,596,198,115,926,384,217,780,3,906,220,330,863,767,155,733,812,750
651,593,8,780,851,862,210,270,449,912,559,304,569,743,479,200,290,382,91,448,345,849,332,845,391,121,757,109,130,693,989,940,545
152,196,220,134,866,980,704,500,219,904,920,938,453,463,908,341,464,965,982,597,763,311,985,16,829,893,183,584,62,574,5,464,219
42,52,889,36,160,39,666,931,905,224,180,701,295,759,846,622,399,793,856,509,676,406,871,386,804,138,910,543,878,495,811,13,418
764,413,613,213,220,312,266,333,899,227,602,209,299,119,95,566,168,576,458,973,172,23,554,223,970,57,21,435,367,270,395,280,874
221,902,339,223,453,647,210,543,401,273,610,613,755,734,864,334,695,880,858,685,498,636,567,145,756,312,972,428,764,412,805,65,816
584,927,974,507,978,661,436,530,885,587,39,91,343,903,169,527,754,270,465,136,199,412,276,775,205,386,42,903,129,29,709,92,43
246,376,76,766,115,203,35,125,739,876,291,309,974,196,784,916,183,876,584,825,892,844,219,360,633,650,776,566,504,100,884,279,345
948,923,898,721,939,991,137,719,400,728,438,831,808,530,864,788,549,175,847,374,249,678,146,378,559,226,944,889,576,515,583,646,933
769,77,820,277,868,60,95,660,182,993,334,318,744,940,923,39,707,296,926,365,404,486,808,401,625,753,677,964,715,914,436,190,234
443,476,423,587,764,946,808,368,263,629,786,492,891,254,689,458,211,621,33,967,632,382,530,176,266,692,763,50,737,795,83,365,625
967,998,535,260,120,10,158,451,770,417,891,169,314,788,174,745,639,406,631,427,994,149,121,424,329,732,737,300,687,96,666,466,215
888,83,705,235,831,985,562,417,300,24,427,923,651,905,706,874,358,844,820,213,682,155,176,126,476,690,746,766,282,857,555,94,801
842,266,453,393,719,956,512,467,949,289,893,253,466,265,70,658,663,783,166,530,557,143,971,736,223,29,625,962,900,640,626,839,542
444,465,599,739,968,180,342,6,112,91,160,214,751,317,737,379,950,62,637,293,639,89,974,907,151,533,841,663,400,295,887,587,309
167,690,874,604,385,534,556,325,161,379,338,92,140,587,151,62,762,516,638,402,959,429,944,200,496,999,586,14,801,40,433,937,396
192,650,56,466,601,418,702,194,338,894,521,685,322,80,55,390,44,36,466,298,103,231,324,853,217,953,515,39,430,7,410,142,273
530,874,386,379,930,98,608,589,222,897,184,418,832,723,372,483,680,442,441,260,178,136,828,250,130,770,738,57,288,791,63,753,888
675,88,222,531,222,72,556,552,340,479,338,983,540,75,548,455,671,315,190,963,800,651,890,884,358,398,143,386,782,429,219,859,63
171,880,947,170,215,1000,440,868,798,653,310,78,93,670,40,158,432,861,271,886,388,286,479,829,797,852,977,943,730,189,524,418,587
35,11,279,580,844,632,92,631,531,894,268,790,401,399,871,722,36,443,430,767,117,234,113,46,582,172,695,676,112,492,289,85,115
323,91,484,129,704,510,846,268,884,325,125,791,721,716,596,288,311,331,731,40,547,937,700,957,900,116,178,430,246,294,782,665,670
2,614,316,759,766,462,580,557,486,239,442,850,999,975,493,682,523,978,343,867,726,768,662,298,753,816,453,198,842,290,803,975,9
27,801,465,993,360,16,592,916,271,725,710,85,76,143,992,762,537,843,632,722,625,684,379,598,878,312,819,819,53,320,544,486,985
500,483,501,263,288,632,253,945,593,225,734,102,211,984,35,906,722,17,586,786,115,10,270,427,308,264,844,106,63,310,265,235,99
932,117,455,509,212,827,611,195,835,158,331,578,739,530,584,558,124,259,218,285,335,198,129,222,5,517,43,77,225,165,567,371,227
911,204,81,548,639,561,368,513,361,113,178,506,916,953,708,948,303,313,768,706,583,945,576,18,323,382,385,684,289,198,716,395,511
221,974,500,775,845,312,577,71,568,238,775,991,524,971,276,451,634,81,365,872,593,756,722,3,609,384,876,875,722,841,349,364,378
464,425,370,821,387,542,960,15,255,274,92,820,747,934,559,777,588,301,102,665,237,97,968,666,628,815,95,541,714,207,790,95,693
362,342,503,541,848,263,305,863,97,39,758,167,483,738,626,866,376,788,701,183,820,550,725,733,697,316,519,458,605,716,201,567,807
602,659,860,409,984,638,375,64,858,622,44,892,287,850,602,433,468,662,675,438,372,851,720,130,126,226,457,327,881,923,636,702,189
230,956,661,946,938,83,636,904,885,902,955,257,479,547,881,539,893,895,758,367,253,261,250,5,256,27,524,194,290,718,432,497,717
242,113,66,850,116,243,462,238,545,707,696,357,641,538,271,8,661,581,149,993,329,772,676,48,333,85,878,560,543,702,998,191,101
409,795,433,281,758,365,300,417,733,879,351,925,131,377,813,214,281,981,950,85,365,340,869,190,821,912,802,260,921,17,227,355,442
830,198,251,860,934,408,570,199,659,484,171,111,620,872,946,667,900,306,957,200,518,410,298,884,244,65,198,611,155,484,58,645,668
86,803,316,631,291,384,614,620,989,865,639,861,84,887,56,850,174,8,753,287,407,665,551,144,201,143,820,400,746,447,512,525,394
865,350,249,899,52,972,38,888,378,117,801,554,973,512,133,205,858,488,734,347,138,220,817,386,377,428,913,681,635,732,868,158,724
646,443,793,912,678,719,703,660,208,352,579,138,282,626,565,172,823,13,143,779,657,502,301,82,193,6,548,795,224,199,336,139,453
823,873,173,983,279,734,587,988,374,966,722,313,810,5,92,42,578,717,650,102,419,803,463,855,383,275,856,862,268,8,643,34,770
623,465,411,148,965,157,702,125,974,30,286,670,993,813,952,865,2,882,53,922,649,202,179,53,361,912,677,839,723,171,17,809,922
913,995,328,846,461,176,644,708,130,175,740,365,765,360,418,186,28,233,290,413,112,868,159,52,936,907,501,231,638,42,280,686,632
739,208,802,122,205,246,123,434,948,523,732,450,770,165,309,717,313,988,164,427,839,956,720,870,648,389,199,954,444,268,220,247,910
572,211,961,86,823,625,327,927,576,497,813,655,673,160,264,929,168,377,521,758,810,490,194,894,562,706,565,871,415,925,407,491,945
717,127,151,693,35,782,768,667,587,104,260,197,915,508,385,241,983,832,933,731,832,136,701,224,864,301,888,290,646,920,494,552,181
336,894,237,985,766,59,494,645,374,797,464,595,884,960,503,6,492,782,535,769,194,126,558,38,803,667,719,409,575,125,33,796,302
813,734,864,546,349,572,865,326,156,903,70,584,817,733,861,749,944,960,208,504,863,4,632,338,585,468,191,589,32,212,308,437,270
677,627,534,914,441,630,851,404,704,301,518,707,392,318,767,955,560,894,368,831,549,68,299,214,375,394,80,381,129,547,595,864,137
813,470,708,250,438,604,987,57,111,151,94,741,32,26,104,614,917,933,694,467,742,302,665,440,887,262,45,962,902,135,259,187,121
506,692,857,330,250,808,231,446,613,59,505,708,690,581,15,103,754,792,568,84,499,965,889,558,753,519,407,57,844,394,728,79,784
14,975,128,529,641,604,690,385,912,797,704,273,82,767,625,663,162,732,922,237,69,843,716,827,943,39,216,671,913,973,535,519,540
546,668,709,705,643,587,993,289,455,409,385,653,8,680,713,871,263,286,738,978,530,672,489,954,71,428,75,248,985,845,573,786,131
458,232,381,138,714,915,928,573,266,894,296,570,747,566,687,127,608,82,5,594,60,495,512,171,226,793,303,405,619,253,573,629,348
919,232,65,159,438,29,571,5,174,250,521,949,572,197,696,925,595,773,108,330,91,344,267,412,834,507,83,701,709,816,749,525,38
168,498,524,592,576,81,114,402,504,716,327,189,325,600,483,647,936,165,179,272,93,347,295,732,795,749,54,232,838,15,173,546,375
676,793,466,915,606,242,201,552,550,799,940,471,461,582,363,397,808,467,385,813,317,494,773,749,193,15,552,932,42,985,907,515,480
889,204,77,753,260,514,16,317,411,647,504,439,447,155,694,93,593,703,550,305,525,217,854,183,90,417,854,171,192,345,230,620,224
597,578,419,974,49,567,365,354,266,911,9,313,29,958,842,730,48,287,108,665,831,132,345,293,114,20,399,590,145,836,633,889,804
185,768,184,32,787,786,599,733,937,666,582,467,219,622,187,470,923,999,942,610,37,71,350,789,931,755,663,845,115,814,106,687,264
463,94,998,983,226,813,169,331,197,18,191,590,106,453,566,93,749,275,44,891,488,641,634,456,819,638,502,166,57,664,405,395,887
982,511,681,432,779,796,347,469,948,205,625,58,15,453,105,82,817,652,192,330,684,906,687,583,983,926,814,888,531,182,325,764,414
869,434,39,890,110,854,733,999,292,910,218,693,39,231,996,335,414,869,570,589,640,490,889,185,565,126,82,698,541,33,515,594,581
269,193,377,826,148,893,975,639,975,474,394,330,326,574,571,903,698,1000,872,584,44,792,141,416,120,127,508,353,241,872,540,880,639
84,659,136,326,718,206,439,313,877,839,649,980,154,892,560,147,396,696,29,512,155,171,562,411,278,298,24,659,773,378,853,917,35
204,435,850,559,287,76,766,458,276,815,483,587,540,65,722,959,932,799,957,650,353,328,610,561,362,219,570,599,521,321,513,492,526
96,756,912,624,258,364,289,444,968,271,830,865,479,30,674,581,256,703,173,145,844,331,322,831,89,691,828,346,398,696,269,340,549
260,650,26,373,771,359,83,673,86,787,228,33,24,911,48,873,399,193,920,741,332,636,873,877,312,420,510,414,868,554,634,695,242
683,394,444,20,956,971,243,18,428,251,33,144,674,81,812,490,863,533,583,314,871,744,692,547,738,246,481,639,699,138,336,974,158
77,231,490,589,233,854,1,699,258,73,840,232,518,429,153,562,470,159,41,701,130,815,780,463,405,743,925,581,466,654,348,126,177
48,71,542,783,434,996,993,877,593,991,701,257,460,339,222,170,609,761,541,937,197,394,751,782,182,339,164,374,35,974,421,224,388
281,872,653,516,362,1000,455,658,926,495,684,499,779,305,889,424,143,687,806,597,851,325,203,73,845,409,646,890,468,925,581,556,537
514,152,561,792,56,16,139,320,815,239,844,940,775,618,521,635,663,468,781,358,242,598,322,801,558,740,972,27,92,227,996,51,286
847,688,952,1,698,494,825,208,462,249,975,736,728,270,407,732,102,618,51,955,144,132,73,19,327,380,762,941,621,490,624,153,656
475,191,99,76,760,836,484,403,710,258,761,421,958,743,923,284,10,469,819,508,107,823,629,10,69,855,853,55,336,990,830,153,221
559,119,473,752,568,433,373,906,553,604,22,990,950,100,882,433,897,536,569,952,846,118,193,345,949,988,467,762,817,373,408,643,615
100,52,147,439,759,544,489,735,924,475,554,492,902,414,176,705,287,102,401,720,920,655,80,232,980,694,487,5,432,174,913,633,918
700,582,60,175,663,286,607,421,943,127,374,445,496,450,726,282,680,114,852,112,904,656,17,167,1000,142,589,123,759,454,7,551,120
681,576,82,303,377,771,162,128,736,659,459,836,333,432,220,342,937,204,713,615,299,179,250,144,459,128,731,378,264,50,462,994,98
877,583,350,830,473,774,535,49,412,693,107,252,735,588,831,951,286,941,244,479,335,874,80,42,46,326,159,547,535,956,988,49,91
685,438,678,161,835,677,917,202,182,922,632,120,971,435,682,125,615,592,521,290,901,177,195,337,517,682,468,408,419,765,906,151,864
113,560,818,501,860,829,65,731,505,155,742,215,345,51,211,186,599,997,719,350,999,252,6,808,152,832,599,731,983,856,78,33,976
855,879,904,437,47,304,100,657,80,996,622,553,126,38,127,91,285,300,366,850,154,227,186,607,995,628,749,30,617,797,93,766,922
829,685,70,719,730,109,139,396,301,130,334,386,142,504,236,160,811,631,906,462,34,146,936,153,231,994,913,994,603,928,950,578,350
608,85,398,659,827,440,828,14,960,716,889,177,221,977,774,501,162,204,50,562,877,672,46,802,991,380,968,662,240,835,529,344,558
981,90,109,207,376,716,552,977,398,89,616,680,48,402,798,662,506,273,731,742,289,37,611,795,32,818,388,863,682,257,357,329,202
720,19,833,944,705,750,605,434,718,329,518,684,432,439,600,533,859,514,362,523,202,771,135,416,237,596,50,367,376,25,4,987,691
292,456,972,387,917,590,940,363,49,233,445,364,137,135,204,26,819,548,700,84,354,877,621,110,482,409,426,633,290,833,48,111,775
275,19,754,512,821,505,471,73,108,351,22,402,205,407,388,162,649,162,611,268,719,74,520,654,789,883,491,701,149,49,550,9,991
971,328,222,370,945,80,961,368,92,744,329,163,781,46,959,58,735,588,69,14,571,625,866,819,913,156,3,942,87,393,745,612,779
479,174,848,353,306,604,843,824,329,741,703,413,840,847,934,288,430,172,945,742,500,229,603,3,149,709,155,488,869,373,588,689,782
732,292,713,283,789,476,719,80,144,9,966,998,1000,279,776,395,268,466,715,236,183,948,664,419,737,914,436,898,215,641,562,45,440
17,618,49,46,183,920,702,115,151,676,696,327,291,304,842,68,622,336,300,642,501,542,41,728,166,212,278,300,31,341,188,876,504
222,782,495,208,822,823,360,711,202,593,182,87,353,252,594,641,906,839,601,989,795,163,32,385,57,510,572,923,934,271,788,956,182
220,182,937,662,478,712,806,942,225,461,99,562,836,51,389,763,799,672,931,703,228,944,66,207,889,427,881,259,463,636,551,176,863
830,203,978,192,4,54,568,704,292,947,962,267,518,790,554,439,777,430,673,520,70,329,827,558,209,481,916,374,12,808,790,45,572
149,577,52,190,40,268,893,530,818,673,140,537,127,894,92,824,753,873,77,532,532,968,657,229,464,140,977,967,41,501,139,333,121
990,828,78,170,706,46,274,280,904,135,27,446,385,529,944,779,837,707,311,144,755,102,683,906,467,370,873,233,393,29,602,696,426
310,541,156,546,365,600,179,550,443,400,77,328,931,365,999,119,949,765,826,325,575,469,862,299,684,786,954,943,143,303,458,791,515
359,920,557,550,190,8,414,84,448,949,319,595,96,386,683,88,705,886,780,810,783,295,211,903,81,168,619,22,618,784,919,400,394
357,456,734,53,380,885,210,900,838,736,632,8,535,537,833,35,482,201,594,752,26,627,15,2,309,236,125,872,463,173,156,33,909
768,746,598,868,366,343,172,161,319,257,975,544,625,528,398,772,850,995,115,54,294,856,514,427,839,8,893,774,871,494,88,73,95
433,218,332,561,448,270,708,275,146,21,75,396,639,631,763,432,404,906,727,465,518,617,998,855,653,874,603,952,703,155,548,756,401
58,891,912,256,916,541,483,83,883,173,928,18,318,184,733,582,140,710,384,456,992,204,32,994,269,935,345,688,269,31,390,707,401
293,265,722,875,308,575,177,945,912,745,124,523,266,437,32,239,911,308,277,477,347,54,562,561,946,520,647,958,262,218,268,967,170
691,596,239,70,10,103,906,750,866,796,423,127,910,619,782,171,522,772,289,690,13,339,321,997,742,554,117,581,449,455,578,269,127
299,123,167,523,917,367,166,349,336,290,305,211,911,351,221,189,292,790,285,711,131,466,540,439,315,21,757,505,357,827,694,756,150
426,214,680,33,312,937,939,35,857,579,477,172,858,34,549,420,784,656,6,989,605,398,984,10,344,437,607,652,265,536,887,343,189
418,246,384,350,496,266,104,740,181,368,732,893,464,11,711,12,95,509,381,198,621,956,61,199,155,484,471,461,132,350,277,814,456
964,786,732,540,794,793,74,389,681,894,650,652,506,456,227,470,237,245,250,955,697,155,770,36,930,25,27,500,831,157,728,617,673
472,423,602,899,63,840,459,306,311,996,332,487,609,737,696,105,60,698,946,827,858,927,962,631,460,686,759,419,745,255,912,622,41
