bus1,bus2,bus3,bus4,bus5,bus6,bus7,bus8,bus9,bus10,bus11,bus12,bus13,bus14,bus15,bus16,bus17,bus18,bus19,bus20,bus21,bus22,bus23,bus24,bus25,bus26,bus27,bus28,bus29,bus30,bus31,bus32,bus33
811,63,945,245,481,398,983,476,941,33,843,389,786,515,900,865,41,60,633,679,610,664,453,535,96,345,442,684,584,847,62,627,194
587,972,709,952,17,126,783,783,522,449,720,201,790,49,747,871,87,474,271,220,705,253,454,629,113,230,308,571,982,850,212,519,583
53,18,999,718,348,424,790,647,239,178,356,422,690,462,259,573,94,662,327,400,763,910,301,380,246,999,157,54,777,620,706,354,797
154,135,680,90,540,947,580,629,297,177,389,278,611,956,772,703,358,558,128,542,685,963,24,508,985,590,408,889,556,244,521,939,522
153,556,435,565,619,737,642,358,779,728,335,779,407,247,523,771,815,495,973,99,869,902,803,975,288,382,766,160,908,635,673,82,387
206,972,169,307,391,407,187,582,852,67,789,862,349,884,203,463,646,575,275,467,141,439,94,427,93,170,669,378,846,905,537,991,109
556,443,719,644,172,793,159,470,348,140,984,778,54,63,91,607,722,283,910,899,806,306,665,385,473,148,283,947,261,201,852,710,159
294,509,241,882,941,360,709,684,201,223,714,43,440,39,643,420,112,386,633,7,804,324,107,873,774,325,256,343,513,620,385,135,830
646,78,35,760,786,139,614,119,897,945,655,128,191,370,197,961,235,28,115,826,905,543,739,483,861,119,786,455,224,557,601,634,551
853,284,586,469,936,826,825,103,455,694,136,156,703,421,700,519,879,288,372,33,431,660,857,601,508,315,272,741,584,364,137,793,320
597,734,973,252,284,595,895,983,284,15,382,43,685,43,83,114,212,517,50,860,133,512,356,559,489,521,298,69,289,341,611,77,439
518,735,780,471,333,565,649,156,761,834,408,378,673,899,796,37,485,733,683,872,718,427,696,631,900,636,68,293,49,915,876,231,834
992,812,251,71,198,862,146,91,491,843,964,273,694,806,24,253,417,64,855,692,337,106,862,844,281,752,824,491,295,766,694,385,646
332,727,209,2,609,430,504,200,809,236,148,382,423,666,44,596,245,914,3,495,76,827,405,260,540,482,103,126,247,605,353,307,266
709,703,618,826,660,28,865,97,237,165,661,945,711,590,982,950,403,701,609,67,262,847,937,527,895,819,91,795,765,849,246,898,738
522,326,81,99,371,767,39,373,317,432,509,49,636,1000,304,49,327,90,984,234,989,852,180,526,775,816,336,833,177,727,823,753,16
89,700,175,32,508,610,305,376,572,71,176,370,660,522,622,276,797,700,556,392,181,556,424,753,391,907,903,79,455,943,835,916,418
595,301,292,31,951,510,831,286,362,17,415,930,258,198,489,647,113,669,92,558,15,17,684,810,90,385,351,920,884,512,12,947,190
958,74,669,629,641,106,34,986,936,308,83,611,64,994,337,600,620,924,282,582,914,346,61,802,905,136,434,206,330,750,781,605,438
636,617,263,850,999,908,558,820,464,739,230,456,131,268,267,721,472,39,763,562,236,154,545,732,547,373,935,587,117,943,492,940,628
32,940,652,755,181,983,887,814,205,549,882,717,674,50,914,161,520,415,408,421,621,298,702,908,70,535,146,591,796,263,277,29,97
954,218,673,490,334,972,778,760,115,819,696,26,628,177,610,505,478,84,28,172,559,871,635,28,535,518,250,697,259,60,899,989,45
223,436,664,585,127,858,630,762,569,347,185,125,577,793,551,670,395,115,802,313,421,480,630,795,707,780,33,800,854,122,499,685,109
285,359,667,768,637,605,868,764,954,738,748,24,518,831,767,964,602,477,332,373,472,574,325,36,597,844,348,421,733,547,666,880,759
727,843,8,206,504,588,470,519,833,884,218,652,683,671,75,463,597,12,154,247,79,381,162,143,23,912,936,546,534,778,334,819,629
447,891,61,461,526,899,917,971,990,973,956,494,239,37,218,331,791,74,906,748,608,501,819,786,519,262,925,710,686,85,682,963,925
169,42,731,481,241,584,620,579,301,311,422,422,25,262,564,813,992,319,323,678,930,347,929,110,547,467,179,143,318,587,457,18,564
514,587,438,259,125,971,395,989,963,626,802,728,702,72,823,936,804,620,575,462,113,506,82,74,857,699,343,911,737,223,907,120,238
236,107,903,487,14,509,316,747,458,376,299,299,763,831,552,894,632,763,298,975,782,87,896,82,8,389,260,933,622,282,739,962,656
503,742,331,367,557,898,781,954,326,907,388,731,380,849,840,358,295,1,438,885,499,728,801,333,693,747,148,128,361,998,536,336,3
5,325,264,947,274,397,436,904,559,889,900,667,468,264,378,655,108,559,164,90,111,74,507,274,431,917,923,102,980,335,120,201,543
845,753,674,620,896,836,310,906,993,298,209,541,350,433,223,357,451,65,232,747,231,123,690,528,705,430,624,465,919,777,431,768,47
997,444,341,280,715,1,16,422,692,354,834,335,432,187,558,301,722,893,103,403,295,328,357,321,121,110,427,736,86,141,526,557,337
518,834,938,707,356,967,784,328,888,105,709,241,57,328,526,715,890,821,940,19,199,358,12,805,931,354,5,48,470,963,323,794,248
286,674,562,407,258,682,720,230,619,651,353,209,996,868,281,356,211,747,443,739,206,919,594,89,28,371,36,115,822,191,806,363,43
112,107,282,409,766,689,307,288,5,810,400,195,875,778,148,141,638,420,8,757,123,397,95,790,258,990,974,517,732,337,456,898,129
614,224,909,796,486,807,27,798,983,31,227,205,613,107,894,289,20,458,328,508,994,750,998,50,254,520,727,770,516,743,836,479,684
381,159,446,325,345,28,277,607,200,450,155,660,104,302,216,877,733,301,936,424,107,234,218,552,757,187,531,71,142,680,45,822,240
516,686,285,640,596,771,162,60,236,619,334,19,279,76,842,13,862,696,382,416,471,251,66,268,194,367,170,261,829,29,499,298,495
701,83,930,323,237,822,141,929,725,671,593,275,369,7,524,933,842,952,663,284,886,530,971,7,39,613,542,395,596,946,6,182,185
0,778,198,370,805,784,872,720,60,471,951,851,62,371,885,502,913,154,574,561,429,532,320,651,173,968,904,622,102,167,822,922,264
145,549,626,509,243,754,445,525,73,879,935,719,642,439,123,686,62,321,631,298,162,673,585,836,852,788,320,858,836,198,963,874,74
402,44,643,875,37,730,750,739,374,664,871,744,713,903,535,808,989,782,258,166,141,921,411,36,353,160,988,592,39,819,261,401,234
807,707,854,849,731,471,927,90,373,808,342,3,483,121,246,209,522,517,904,437,490,275,742,932,505,293,705,497,925,93,753,580,107
234,825,693,751,724,745,943,143,784,428,285,411,981,171,275,160,376,518,889,368,198,322,882,794,181,309,339,170,29,704,330,415,856
121,814,399,63,185,516,131,622,243,128,914,977,807,888,233,862,543,58,450,823,765,302,530,849,4,746,207,143,964,777,200,348,493
807,817,584,88,105,206,118,300,193,852,391,309,661,220,220,741,229,690,13,486,136,860,560,739,546,323,194,165,971,411,802,856,322
639,809,457,827,656,273,531,532,476,839,270,58,746,742,551,836,185,673,450,358,283,814,392,856,310,659,643,39,147,909,166,700,468
767,63,912,871,967,952,504,218,739,150,779,143,269,19,526,105,547,20,184,83,143,688,597,118,72,34,447,787,857,194,829,6,576
383,780,255,338,944,411,50,603,220,5,251,605,646,572,262,134,985,262,473,79,81,57,924,953,120,755,65,87,645,905,437,981,883
376,155,842,780,745,707,283,514,806,687,688,497,537,810,769,1,452,250,238,885,538,885,111,353,212,449,448,434,658,636,621,209,824
862,375,791,427,641,550,986,493,611,422,386,830,974,184,475,767,434,745,535,231,783,622,870,62,559,161,902,107,520,709,689,750,58
785,649,157,705,110,269,543,848,772,306,107,190,457,115,484,54,793,251,480,117,653,289,664,296,74,236,794,104,639,930,940,912,851
280,396,101,884,179,431,307,230,114,57,567,171,785,459,939,516,426,342,901,807,764,504,127,210,95,794,493,763,689,733,543,227,346
638,872,789,319,483,936,996,641,693,605,112,999,900,890,694,14,353,238,554,731,610,123,349,367,165,30,453,727,92,211,703,803,861
321,834,678,64,544,37,999,142,146,60,970,97,244,878,112,936,838,782,364,731,429,989,15,640,959,530,177,591,993,24,498,165,558
257,394,793,790,304,776,257,274,375,289,431,196,356,610,143,214,57,921,643,670,318,66,63,12,317,492,428,792,640,657,640,978,339
857,823,761,187,377,233,582,783,893,461,131,400,188,979,161,817,465,838,423,760,13,361,673,76,286,357,951,332,97,853,403,581,848
253,914,171,585,22,61,655,623,64,73,679,599,395,469,811,674,255,393,180,810,809,949,405,847,983,591,485,422,595,494,525,991,876
544,745,141,41,347,183,113,409,457,253,176,434,210,805,498,742,341,597,860,292,425,180,199,98,602,719,399,510,184,610,245,23,477
333,929,52,321,134,537,860,637,27,117,192,85,603,18,789,102,84,654,970,991,945,193,433,362,443,270,542,341,202,347,266,120,116
394,349,447,1,331,648,421,637,757,725,114,505,355,79,871,640,330,136,858,415,377,166,271,300,653,932,886,646,8,780,639,793,682
931,674,408,515,144,751,878,418,269,25,529,951,430,997,584,970,990,823,414,753,117,355,964,456,539,150,682,465,683,731,553,191,546
771,953,564,291,766,775,501,926,38,339,692,861,77,280,478,929,314,54,272,266,936,951,292,479,948,86,832,205,370,677,292,538,945
757,517,606,925,111,613,681,379,610,137,897,846,854,329,806,712,28,820,309,403,328,746,772,503,898,321,309,92,539,626,716,468,181
379,696,245,460,839,434,264,487,980,773,520,76,895,56,224,201,522,750,855,65,856,206,477,215,537,864,953,652,464,289,61,522,525
572,61,831,683,291,916,640,484,636,929,75,570,362,549,753,818,965,611,135,160,61,681,711,569,2,187,568,527,543,578,779,846,288
646,873,409,151,295,555,488,518,587,80,662,911,204,842,915,938,745,177,619,281,147,716,320,75,65,752,105,17,646,886,865,637,275
131,170,555,996,487,485,237,830,455,0,699,83,78,422,94,751,882,262,731,710,403,780,403,365,496,343,659,232,918,67,425,20,166
58,4,311,23,343,988,77,708,639,480,209,289,84,764,316,875,433,911,772,51,101,967,841,323,642,157,354,865,674,586,525,613,878
282,607,38,546,576,23,350,994,712,102,358,186,464,692,503,143,321,15,600,57,271,574,488,112,399,908,302,509,245,954,933,683,358
801,590,345,811,26,333,293,484,745,745,986,994,950,81,937,226,469,529,326,905,228,170,708,795,265,967,403,621,882,743,727,100,908
153,265,307,646,393,432,854,920,182,842,799,550,441,818,417,351,979,155,26,862,916,149,765,836,778,332,376,574,386,737,165,539,791
852,243,755,696,394,15,373,902,394,791,159,960,496,712,269,907,563,94,263,664,213,692,891,868,478,411,665,946,428,6,558,546,955
57,169,159,363,561,72,202,508,347,935,875,112,808,612,134,422,484,787,240,726,201,526,116,767,834,140,540,680,514,784,108,27,93
673,597,398,223,18,566,296,625,206,319,632,484,306,771,693,33,99,877,268,43,526,4,358,534,362,669,536,296,689,763,717,160,516
647,395,797,742,896,154,570,695,353,646,44,906,323,446,251,861,238,448,523,553,451,917,224,764,995,307,340,588,858,429,364,446,122
451,79,640,4,99,39,928,252,520,252,567,611,672,26,915,845,23,916,552,796,282,806,243,251,686,370,101,38,983,144,311,548,857
460,246,254,948,881,45,104,435,143,247,324,188,702,127,744,410,895,318,385,680,390,808,172,63,13,370,230,899,70,594,925,540,265
564,722,794,55,869,205,519,993,886,565,174,591,558,899,4,862,974,533,132,171,175,110,101,506,324,244,621,177,75,760,683,881,696
43,394,782,914,797,919,313,180,109,709,860,746,470,692,890,561,272,127,303,113,232,374,245,538,479,948,87,335,780,380,949,822,69
333,578,802,671,489,291,13,73,368,724,748,95,632,583,855,937,885,141,435,127,508,597,437,311,173,313,237,39,961,980,655,69,503
854,821,603,878,337,922,525,140,750,27,933,952,854,948,925,476,605,512,126,602,547,50,990,299,980,328,537,731,240,736,633,522,348
23,591,894,493,92,367,932,220,369,336,757,735,163,363,614,416,418,631,414,64,865,832,781,731,56,510,965,372,78,728,753,922,138
233,318,560,850,791,186,895,376,355,78,911,879,952,651,918,740,806,917,973,256,738,322,91,162,48,334,907,129,226,950,582,609,208
927,997,760,313,67,930,52,668,210,631,552,571,38,421,440,395,928,32,154,16,322,226,340,130,863,865,300,583,506,596,253,218,683
870,743,436,136,375,48,137,617,833,328,706,819,945,441,737,52,987,239,859,756,309,640,409,655,572,919,555,911,239,145,452,376,930
472,225,487,18,845,182,678,59,277,684,720,572,716,308,358,438,444,860,191,956,17,788,122,37,757,995,72,743,985,968,140,804,757
20,191,567,488,1,650,844,539,13,14,306,244,374,841,530,714,44,480,616,753,456,757,501,994,683,575,623,727,365,442,364,651,783
407,729,380,357,812,565,880,386,473,704,164,38,619,494,539,102,2,923,485,932,482,630,798,18,749,974,904,653,982,109,931,299,725
515,118,249,907,265,857,88,750,719,829,712,789,775,338,62,265,949,86,272,932,35,28,914,477,733,598,596,222,727,596,121,327,916
889,799,491,673,699,861,780,281,144,57,362,792,997,962,448,750,504,557,337,335,84,426,638,50,166,350,839,51,980,376,563,319,10
384,383,699,98,697,201,326,633,79,582,33,412,284,897,830,516,952,506,598,780,676,492,421,175,546,656,358,620,780,78,964,429,71
604,342,559,498,356,1000,655,35,390,950,568,414,33,240,401,283,304,132,691,480,254,260,456,387,83,928,551,924,910,952,270,9,473
337,58,269,392,705,808,414,27,716,941,723,724,811,304,76,243,870,377,30,298,474,515,32,576,825,943,258,994,490,270,267,491,857
361,549,123,695,545,748,290,32,151,142,912,357,491,369,48,857,366,75,729,805,902,545,435,656,692,762,106,533,328,436,745,987,510
506,233,965,553,467,122,519,574,243,770,362,523,11,583,586,910,366,784,230,554,772,762,561,329,95,696,371,137,276,395,824,659,269
21,811,381,637,947,921,144,266,5,499,976,983,685,457,739,456,129,674,640,360,299,335,800,909,639,273,338,526,555,108,511,689,956
903,24,882,274,475,673,265,66,354,966,561,560,657,354,319,944,963,219,471,880,97,56,230,575,65,482,275,246,636,193,273,588,901
456,189,388,693,862,220,867,269,952,245,315,665,761,172,65,790,723,721,540,324,871,228,289,265,81,741,144,734,951,437,643,346,472
686,610,83,863,130,917,734,711,793,815,278,921,617,358,481,595,732,433,61,936,431,20,949,207,688,674,847,40,859,296,736,990,653
708,972,611,843,500,613,157,739,591,491,933,360,802,4,660,160,47,47,559,136,199,489,643,882,888,888,795,908,993,99,605,795,679
652,831,990,176,63,580,476,4,157,406,428,862,586,860,632,653,421,238,243,183,811,965,364,259,859,27,752,86,551,699,337,533,21
469,953,14,648,131,625,951,853,404,464,193,814,278,422,634,746,698,303,972,905,313,575,911,167,975,102,355,383,363,453,737,642,331
496,643,696,717,854,104,190,63,539,759,528,237,101,944,987,406,232,882,414,256,586,382,152,14,729,517,719,493,648,719,956,23,90
250,345,457,805,478,215,165,962,425,121,80,675,580,704,529,110,757,657,427,435,552,31,431,854,645,423,792,809,349,768,306,146,540
807,218,28,543,629,541,449,660,293,674,843,209,766,756,378,72,921,756,58,848,264,186,651,970,680,331,502,781,304,56,725,596,89
650,386,353,186,460,194,813,436,453,700,889,24,341,931,537,103,300,359,59,124,173,635,135,287,824,357,871,746,747,25,46,17,460
26,321,662,1000,880,613,525,899,364,20,43,480,240,684,358,249,503,783,769,881,618,575,119,65,769,366,830,879,808,566,729,56,477
593,726,231,359,644,226,403,104,262,859,549,719,187,128,322,48,377,397,607,896,952,399,288,753,200,216,229,954,61,229,834,180,172
527,512,16,157,717,448,177,669,228,624,536,204,343,662,126,458,480,786,505,250,668,972,213,880,775,849,460,835,680,43,286,106,335
315,957,200,584,16,268,74,37,4,40,982,538,660,928,561,349,808,761,228,666,132,585,610,873,312,173,478,824,926,265,129,103,699
64,761,124,895,509,498,504,11,866,756,959,512,883,268,839,914,327,827,691,868,244,488,153,517,669,410,181,765,473,775,685,178,122
149,952,862,522,377,379,59,269,563,820,845,430,318,432,430,25,70,195,135,826,828,746,861,861,726,873,291,809,456,884,86,323,833
895,500,11,764,130,90,573,751,624,629,429,831,882,828,156,16,356,21,645,225,46,641,581,777,29,462,149,941,387,493,980,955,663
416,229,159,268,494,731,948,269,445,940,791,547,264,998,255,885,351,800,92,442,862,384,496,275,780,4,107,439,695,97,195,396,859
580,723,309,837,761,107,895,516,972,335,650,422,593,883,308,379,67,538,979,194,935,380,936,627,826,111,332,432,158,527,717,9,852
731,736,44,763,457,242,120,927,583,162,606,706,820,127,827,796,911,803,125,266,116,810,5,718,241,720,704,943,918,89,866,44,383
743,602,542,606,238,789,570,83,115,745,551,79,860,956,181,721,168,431,925,72,773,465,958,256,372,757,355,230,218,815,928,626,489
915,537,531,904,586,959,604,419,673,581,32,4,888,1000,27,227,631,903,851,477,6,842,652,130,707,505,985,502,573,691,525,557,150
591,306,353,833,791,657,870,95,383,28,86,231,508,872,156,994,224,806,230,896,615,152,906,558,962,739,117,245,737,732,475,72,101
937,382,432,499,12,955,140,429,405,777,519,203,774,321,939,297,413,548,539,376,871,663,346,419,250,763,1,68,299,373,778,19,82
460,3,931,884,461,200,207,610,126,846,194,120,494,137,75,818,525,176,74,504,276,114,609,224,17,289,217,283,975,511,726,204,759
879,137,120,107,710,532,752,847,42,529,186,60,60,687,450,939,636,647,89,655,962,92,708,64,801,791,948,847,947,981,801,481,355
25,509,887,609,267,715,559,258,404,474,847,137,513,586,301,807,886,529,830,976,188,946,385,669,674,762,840,257,987,44,32,939,768
726,511,629,894,76,232,482,535,3,115,754,123,482,111,577,577,155,788,994,661,465,38,51,108,230,978,105,6,176,479,419,692,895
25,548,29,428,204,189,275,317,447,810,515,858,78,769,973,675,371,378,162,118,913,236,498,533,409,730,834,445,727,209,81,567,305
178,126,152,439,827,63,66,767,161,804,93,965,847,256,606,114,236,531,759,348,56,620,114,122,802,30,233,993,461,238,972,905,730
295,326,273,702,653,385,176,241,599,458,185,843,522,508,654,507,794,729,301,28,632,61,423,237,204,582,962,141,169,895,450,327,950
176,254,912,728,331,285,603,53,110,297,951,729,524,40,404,689,542,894,825,663,611,620,85,50,456,174,310,945,949,111,961,757,605
106,507,231,671,342,225,857,856,351,112,856,47,156,805,577,395,738,359,852,408,130,580,135,774,225,602,956,288,162,875,132,322,220
867,453,635,270,46,689,590,302,534,343,612,697,547,144,971,915,848,200,489,969,323,587,209,722,24,207,663,204,401,800,160,658,59
710,329,7,100,593,544,29,935,529,933,286,498,301,225,140,904,44,902,409,891,811,272,182,628,31,607,116,347,77,466,114,483,690
763,996,466,813,909,932,460,947,577,25,438,554,910,975,591,937,562,310,451,235,246,521,35,480,272,91,302,819,113,98,48,738,769
837,685,555,372,242,510,906,654,368,874,69,36,984,247,845,845,224,24,92,350,145,980,889,620,681,552,341,74,76,875,742,637,821
803,677,105,91,556,882,437,910,664,219,409,659,319,996,820,826,354,272,992,150,318,909,840,340,292,759,982,923,602,765,276,373,773
751,55,72,175,212,920,193,790,197,831,965,672,567,660,980,705,89,102,360,537,272,175,441,600,163,490,637,642,142,272,54,975,847
503,883,644,955,143,594,856,645,39,577,450,686,384,833,894,267,673,114,678,621,681,470,562,759,722,207,892,326,81,775,773,894,855
568,756,279,702,896,470,113,890,300,142,237,278,369,908,57,713,986,883,739,691,268,345,560,492,321,283,493,758,140,520,44,227,401
